path,size_bytes,extension,sha256,encoding,lines
asset/texture/field01.jpg,95205,.jpg,073fdda88ae6a43e7f9b41af7943fe2eda2cef215f4d222597f9b94c20778f0b,binary/unknown,
asset/texture/gameover001.png,910937,.png,e1f5d9a9e8eced71b8c4c340244ff5878532d9c16943696d06a2d951f21825b1,binary/unknown,
asset/texture/gameover01.png,165763,.png,c8c081bc2d808903dc5cefbe6caf4d9b4aab1ec1724926040e9fe1c83616e1b9,binary/unknown,
asset/texture/gameover02.png,911543,.png,b878b82a450d3ad936dc440c0c1b53b2061911752a907993108ffb8129083a26,binary/unknown,
asset/texture/gameover03.png,911197,.png,40df443a9e3b379a1652608e906c0fc2ae4a08a767c760a5028cc110ae060a8d,binary/unknown,
asset/texture/generalsotreLastInfo.png,52671,.png,a7f7cb774c7dc046a24f25d54b8013a4f45eedf0f9ee454dbd997f74ed86bfea,binary/unknown,
asset/texture/generalsotreSelectInfo01.png,29664,.png,3067ba3011e93dac271eeafdda939e8b78f5a021d0e67a539315318ccb305318,binary/unknown,
asset/texture/generalsotreSelectInfo02.png,31707,.png,3270a192146c1816dac7ba08e482c7b971643cb971d80d9b4c6280a6a3e2d5b4,binary/unknown,
asset/texture/generalsotreSelectInfo03.png,38277,.png,f6457028bf5e36a4e8f61ddc5e9918319c55b4a88207b97c00086069b7d1a8cb,binary/unknown,
asset/texture/generalstoreInfo.png,53543,.png,37c4af14aaefaaf01b680e7a321ee894b814cc6020afe68a01c29cfba4c4c862,binary/unknown,
asset/texture/generalstoreinfo01.png,86204,.png,ccb2a68a3fda3fb32a6e6e33dbeeeec8ae0e9815d15323aff35d175f939fd24c,binary/unknown,
asset/texture/healEffect.png,71997,.png,0304de1632d8ae7ed4abd530dd85d3babc3142a1d8ef5d27afe9fca490796364,binary/unknown,
asset/texture/hp002.png,589,.png,a8ecf1102e101d54a84a32b5260b4face03ba31da4afe471d4040fad799c6f0a,binary/unknown,
asset/texture/hp01.png,1188,.png,797f1c60a0ca148cbea60883c6c45cba7f0165e161ad4b979c07525efde208b1,binary/unknown,
asset/texture/infofinish.png,73951,.png,8a702eb19bde5d49eb9c1798e497bfd93cd2d66d8f02e96a8b03d545e9c92130,binary/unknown,
asset/texture/LastSelect.png,59881,.png,60e4142adfabc86dcec1ab550ffd551751308dc84c8580aebded99842e7729d6,binary/unknown,
asset/texture/LastSelectPointer.png,12664,.png,2d1fbbffd97400027b59329a8c28d099f17d5c3615ba091c7a1927e74901400a,binary/unknown,
asset/texture/level1questclear.png,978237,.png,a2e9b2e7f0faa02f0196e87cb5ec4f4cf273ba58b826e787b2daae55f4c1cf8f,binary/unknown,
asset/texture/level2questclear.png,947979,.png,b1769cf991241686098a22909ed40e239f3817c1e3c967ce70cfe672b28c863e,binary/unknown,
asset/texture/level3questclear.png,951159,.png,891833036fbfb53d3714e347a9f55bdefa8ba0b48172cb77813536d9bf4704dc,binary/unknown,
asset/texture/loading.png,36862,.png,be8b1813b272255868f2cc787e8d58dfd254db7abb16a41bbf5038aacb9850ca,binary/unknown,
asset/texture/medicalitem.png,24951,.png,b11d0ccb34780a2add7c494956f6a9cb4139261d0b88068750c37ca7fbce665b,binary/unknown,
asset/texture/mouseinfo.png,61242,.png,c99a4ce2395a7b32cc8b940722da1b33ab0a866d3f8e22d6c2fa32008dc511cc,binary/unknown,
asset/texture/move.png,86647,.png,2e726bdeb8b263a3ae277fc59bce85f73a8e3af7446df08f136d6272662c80c1,binary/unknown,
asset/texture/nameplate002.png,5812,.png,7d60474962e107aa1414462f3799781b6c22f882b5eb263e33f8b0dec455d861,binary/unknown,
asset/texture/nameplate003.png,10934,.png,c29c144fb328717d0aa94ea398c8ef9509a6862ff035fa59ad95f600f5ee77ce,binary/unknown,
asset/texture/pointer.png,16778,.png,db80ae463af84218b0c535f9b098a42c42b1a922efd565fdb5fae26cc04541ae,binary/unknown,
asset/texture/pushenterkey.png,11115,.png,215be490db98b86a81e39d7159badbdc253a1c2fd55af520851eae24e9c038a8,binary/unknown,
asset/texture/pushenterkeywaku02.png,7723,.png,89eda50a7af6e47fda11467c3251df80e190d1437e035326b250839ca28d8c32,binary/unknown,
asset/texture/quest001.png,17173,.png,192d99b26473189570ea860b9f95070de3515f07cd8cb227ee85c387c09c505a,binary/unknown,
asset/texture/quest002.png,20708,.png,a5bb64de567fd8f9cdf7cd5114c16809781850d6845a8ae81a1edaa51612073c,binary/unknown,
asset/texture/quest003.png,23442,.png,50f8004e8730612470ac4388068d1d309a6715321d5b273d49bad77413b5545f,binary/unknown,
asset/texture/quest01.png,161814,.png,871c60a1e4d9324ab83752bf3981c55d7c85293f940816baa533313f863976f6,binary/unknown,
asset/texture/Quest01Details.png,169660,.png,a4cbac6eff05e7293abef5df567811d109e01d0d6d66f75426227e16940d766a,binary/unknown,
asset/texture/Quest02Details.png,171647,.png,d52ad16261a9993e223cf3f267748c7837b729eca3619be899f78c2fbc9405f3,binary/unknown,
asset/texture/Quest03Details.png,173071,.png,de8a954cd94319287ea7a6652aacc14db42c1e40d408c613acb8bbb70f452a73,binary/unknown,
asset/texture/questboardinfo.png,74202,.png,8460339a427425810c9a6ca1cfdbf6e61c01a3997c8006ff002da5c7a3505691,binary/unknown,
asset/texture/questclear01.png,125545,.png,0ae77b666ea671d9394c6a8456529bfbafa4b3db51efae1cf007359f0a2004ab,binary/unknown,
asset/texture/questgateinfo.png,115259,.png,0d3b8859af9449e28a99a3e9ed988e41b1e102be80db53423cc5ac4ae78984a0,binary/unknown,
asset/texture/questgatelastinfo.png,65469,.png,cc55db9a97a12820f60ba2399cc0acabced9be85c3ec9f8605935bfcf68ba3f0,binary/unknown,
asset/texture/returnRavel.png,9057,.png,75c73063e62ea39eb753812b7a9f7a996b9d787ddb9e5dd0a3bf32e3396d6070,binary/unknown,
asset/texture/score.png,40541,.png,a90fc81fa5ccdcc606b29a443e84fb121652187cbb5103551c7639f3165954a6,binary/unknown,
asset/texture/sousainfo.png,143263,.png,296c3becb27c1d46453d38ca7005ae1fc1d307d3f364b38fc9520573e825518c,binary/unknown,
asset/texture/specialAttack.png,94978,.png,c9d9ffeceaa489bb39c8c0b3ca7b6345d135797327579791fe0483d2e3c1d6fe,binary/unknown,
asset/texture/specialattack01.png,8440,.png,edf01a157326e9c515d3a4f04732521fc3c6ac90b37b1428585389931eabf7a8,binary/unknown,
asset/texture/specialattack02.png,10116,.png,07607cf77ddf8257aee99a69d7fbaf39aad72b735ed7d58094e05381d43de527,binary/unknown,
asset/texture/specialattack03.png,866,.png,f1c0f6eb23d16748945b13a46882e9ed6c0d57c1739dd8807208415560f56f20,binary/unknown,
asset/texture/sundriesFirstInfo.png,6804,.png,daf72f88f8d42f06e50fd88922e33d6b1fc557dbe2fba6fac666e93ef73bfec4,binary/unknown,
asset/texture/sutamina01.png,730,.png,d9156a7211e40cdd8d3e48c0f8cc2c30d90ceb141738972e25aba443d779a28d,binary/unknown,
asset/texture/tiletextuer.jpeg,37321,.jpeg,a9b119e3a0c13647058a8845392a0ed9986aa8df83fceac5161d3c50e6a41229,binary/unknown,
asset/texture/titellastinfo.png,56524,.png,80642d26f28edff956e4ff7342c388887a17ff826e1fd02a81bcf48f73648f2a,binary/unknown,
asset/texture/titlelogo01.png,85997,.png,94d6234beaa7907270f30a943fd940af6bc4a2cbe82cc60e0bd8e81ecc95aa25,binary/unknown,
asset/texture/tree.png,296913,.png,a8f6d2fd917b8c084c4c70ebf9b9f9190ba81e5d25fe17b490a83a1d62324bcb,binary/unknown,
asset/texture/tutorial.png,128674,.png,c68820aa1c6913d65a6b55e3270d06c4099a010a6ab11a0e3ab6dd895324ca8f,binary/unknown,
asset/texture/UI001.png,39531,.png,bea495c81ec47d0727341867df517dc49433f87c387c5db1956369293e498d6c,binary/unknown,
asset/texture/UI002.png,8938,.png,62f0c15fb94236b83cbef7b017cc77b622280eb250e9ba4d17d3e1cfd70273b0,binary/unknown,
asset/texture/UI003.png,16230,.png,c47e27b42a14a42e155ea3ddafc9848f77b526080d14e253462accfece3b287c,binary/unknown,
asset/texture/villageinfo02.png,67327,.png,d7a875026b1a1d7c7f32c2fd6c8b087db195c7073265d07116c2e1a7f9e4def9,binary/unknown,
asset/texture/villageinfo03.png,73082,.png,c0c41c00f151c3538f0d6e6100f8390fa8912b30e2ee80feb533f7c86838a892,binary/unknown,
asset/texture/weapon00Info.png,46383,.png,dfd5a859d4066fc12aeaad487fad1fc4c6c99c4acb704ac82b4e12cda529b99c,binary/unknown,
asset/texture/weapon00sharp.png,11954,.png,5a4717ecb893a22003ddc43a67b2d00f96eb4f8b911fd8f28d12b487cea86508,binary/unknown,
asset/texture/weapon01Info.png,46006,.png,56a250fcb132848b9422a77b0738bb3dfda035a07f81e4196ab113734c72dd1c,binary/unknown,
asset/texture/weapon01sharp.png,12107,.png,81e31af5d8ee316504ce47e3315eb68a0902ce9e072c5eb4a6e272f39b5af3e8,binary/unknown,
asset/texture/weapon01sharpnesstextuer.png,9958,.png,8b57291ef700f742783b8b99da23750b8518932d7449de6de424787e7ac25356,binary/unknown,
asset/texture/weapon02Info.png,46503,.png,640ea4305057ae56b42bb2cdc1ca033e4d940729a85552b2648925af40bf5782,binary/unknown,
asset/texture/weapon02sharp.png,12226,.png,09f0b904bd3710cc88a84140a017ef1ff57cdaae4be4fd0e995f559f5dabcbeb,binary/unknown,
asset/texture/weapon03Info.png,46611,.png,220b0e35e52fe143e91dcd31596ab5c09cf9088f7ac8dee9432acdb5e798f953,binary/unknown,
asset/texture/weapon03sharp.png,13305,.png,bcd334ca5a3c39270aa02fe3e682122c7af0735cf3601f51d5d9bfcb535ae068,binary/unknown,
asset/texture/weaponLastInfo.png,71222,.png,ddfe93ad36fad7ae4d66cbfd3a55e5c87a63afa746fefff9dbff44241f748a6c,binary/unknown,
asset/texture/weaponselect.png,12676,.png,f2655e919a9f406345ef000b07de398ca3371e159da361b1537ffe56f93426cf,binary/unknown,
asset/texture/weaponselect01.png,69522,.png,ca0c668626affe8a40f9a63f4adf1d3df484a10345472804eae70f9532d40eec,binary/unknown,
asset/texture/weaponselect02.png,26257,.png,81d99446af88e577afacbab6167083803b2f291e0d749fc050872c8e3b512c33,binary/unknown,
asset/texture/weaponselect03.png,47917,.png,86fc3aaa57946ee90d4d38ebf617fc00a24ad916e25650738d9075da86d5c3b8,binary/unknown,
asset/texture/weaponselect04.png,47623,.png,c5a8940c4c1e75dec6a3ceef347523c28498abb746f20ca72d6bb888da0a8080,binary/unknown,
asset/texture/weaponselectpointer.png,1642,.png,a170a3e080ecfd04c679e0bca83120e4085bf194f6ea2721cafd1ab67edad4b4,binary/unknown,
asset/texture/weaponsotreinfo.png,84242,.png,bc9b545c5a918352b2bc552c453bd37514f60de52e36aff56022ba9eb4894005,binary/unknown,
asset/texture/weaponsozai02.png,47925,.png,3a43d77fad423d8d92729a4b55ed3dfcdafc3d1430df7360fc09d0998fe052f4,binary/unknown,
asset/texture/weaponsozai03.png,48154,.png,21c6a5cc4c7f32908b71664f84e12edc741b6b74accbb642617cee04c1f179a6,binary/unknown,
assimp/.editorconfig,175,,f09f2608ae7170c228a70fd226549b4f3dabc214af226a63ec68b18d2e7dbada,binary/unknown,
assimp/aabb.h,2636,.h,e935f34fd5f25201febfe2e8a297458253008621e585c87c3719600a9860f83e,utf-8-sig,81
assimp/ai_assert.h,2725,.h,6a5e15638d4cc2ac71aa506f9a9b039090ef452ed3946ab8685055c457246786,utf-8-sig,74
assimp/anim.h,17587,.h,d45ed99bf68f3325a6233bdb53d5f1cc3bbaa16cd640f53b2f317f2cbc56b440,utf-8-sig,554
assimp/Base64.hpp,3568,.hpp,707f5be14bd2ccc5423a95f28f88c9aa04b1e387683b3f4b915e37ac154c1e52,utf-8-sig,90
assimp/BaseImporter.h,16234,.h,4865033bb2b39d709ecd496852f7d906ca628d0b66495db21bd6e7233ab740f2,utf-8-sig,396
assimp/Bitmap.h,4259,.h,823d8fd3146014184813023a001d4e3e40a5fa96ccdd11ad80a298427623500c,utf-8-sig,133
assimp/BlobIOSystem.h,9973,.h,3910a08706c7fe6b04b4669409206f3f373f35530bea315ca7271981f31dc3bf,utf-8-sig,323
assimp/ByteSwapper.h,8917,.h,c7770c0c50a36a5fb658a531d74b130620a50d206fac944e247f0f028f521d95,utf-8-sig,292
assimp/camera.h,8109,.h,68dd7e58b38af38ab0838536b63f650fa7dbda683770711cfddaf375977e7dfd,utf-8-sig,234
assimp/cexport.h,12838,.h,80a2598b932dd694c8a4618665534d1884d9779d6fba45d52d8bdb8dce0a5248,utf-8-sig,273
assimp/cfileio.h,4642,.h,a1211977990c745e7391fb6108bfc81f03c7dacea5618748d1d2d48b9a8dcc9c,utf-8-sig,141
assimp/cimport.h,49354,.h,8ff0062969508a6e2dfdcc8798ce04c00acde6b6e14951296a6f20f2449d2ed3,utf-8-sig,1235
assimp/ColladaMetaData.h,2038,.h,d67133ce61ff20bfe8c83236a0a3141c7746f6279baa0d38efc91ee2b12609ba,utf-8-sig,56
assimp/color4.h,3521,.h,ba8f223a6b80df1ab98fda9216d8b25ab9ff1aeceb8af8c29965a09bf0eed69e,utf-8-sig,101
assimp/color4.inl,9015,.inl,914301036d656145a0007268da903da8b8a923e3798dd1029a471c51fb7533c4,binary/unknown,
assimp/commonMetaData.h,2817,.h,71c7202ff26d6d97a748967f4ef249f1ef37880c27d579d1bc5eda412cc459de,utf-8-sig,69
assimp/Compiler/poppack1.h,793,.h,267685df916644dab62a0c843a57ab97138b02bd09f9bf6ee5fdae7669698abf,utf-8-sig,22
assimp/Compiler/pstdint.h,31051,.h,446336265dcc6e10eff81dd9bd4add8b9440daba8f8da8f42d86357bca2ffcf1,utf-8-sig,912
assimp/Compiler/pushpack1.h,1211,.h,017f05536f0f0d99dcaf8e6204d8d1c32773953c16b90ca86b4b4ad588f5d03f,utf-8-sig,43
assimp/config.h,48450,.h,a74feb7d626016d099227682d8064087a39d80446367bf8ef7e6765f4baa436e,utf-8-sig,1138
assimp/config.h.in,47314,.in,0b4b568eb2005a7a9d0e045bed8277d72c72c0a3539a47fbdaea980c75625619,binary/unknown,
assimp/CreateAnimMesh.h,2937,.h,73bd4dfbc60859372a6e62fb56dc4d3f4ea9b74c767f018a93cf5d651d6377ab,utf-8-sig,77
assimp/DefaultIOStream.h,4828,.h,b52f6c4a36c20db5577e0a1a351b96e6c32cda3a4dba5c1c089919ec4c285a20,utf-8-sig,139
assimp/DefaultIOSystem.h,3717,.h,53d2dc48f70a4134d2901f5acc610e2810e913444278247d582574901370412b,utf-8-sig,99
assimp/DefaultLogger.hpp,7961,.hpp,84d0657a0eea5a74349cee94ce91120be7ff0c86090dffc2f0ba0325816ac1a6,utf-8-sig,193
assimp/defs.h,10860,.h,642412ffc1eeaf1ffe0c412e474fbc452dfdd2225fe413c49b5b45b596810a51,utf-8-sig,336
assimp/Exceptional.h,7399,.h,4c0e84191dd414990c33ff3903220c37fdc1f8561c9f3e0387cec8b1b82619e5,utf-8-sig,182
assimp/Exporter.hpp,23002,.hpp,a7a371ba90ad230ede482caafd47076163e3c017c17147240e8d282ce4c15250,utf-8-sig,509
assimp/fast_atof.h,12047,.h,de27924b64f1aa4ca2661af9c8c0e2836534f7453479c5a8f8ddcc91715a5715,utf-8-sig,385
assimp/GenericProperty.h,4444,.h,19f003de521fbfdc129065a6c15d8d14affb7606dc613b548fdb6f9456881b2a,utf-8-sig,133
assimp/GltfMaterial.h,3187,.h,d9d5d9ab37a98a7673dda9800bd685e8a6281398af89a1c15ef23d9a8b476364,utf-8-sig,74
assimp/Hash.h,4143,.h,70f4ff4504759d37f31c3af31183522e1a79bb7372faad65c7e52fabe1d813c2,utf-8-sig,122
assimp/Importer.hpp,31276,.hpp,9ba21d182f882477c1b452c35554300720b2675e652bb1567b22b6b0abd3f672,utf-8-sig,685
assimp/importerdesc.h,6080,.h,18c1d6f83f744b1550a32a2147b8d473461afbbd8feaabe94b2c09412b4ce1d6,utf-8-sig,154
assimp/IOStream.hpp,4974,.hpp,152a384c4f6bbf88e8c124b38296b8df88d4b5559fad8aabd983021c5eadc72c,utf-8-sig,142
assimp/IOStreamBuffer.h,9078,.h,8981fc90139b8a7c2d64318ee0527f0267bca43d1a1f3908bae08f61a82fd3c5,utf-8-sig,352
assimp/IOSystem.hpp,12283,.hpp,d3f923e1df8a535d8afcfe0505610a87c1e4fc6eb2c11038e2312fc967aa66e8,utf-8-sig,342
assimp/light.h,9071,.h,6f4727d7c4b3af0666fa1e2d906cb540fc84d415af93ac8b4bdea12364c1bbe6,utf-8-sig,258
assimp/LineSplitter.h,8153,.h,3c42c963d20b5e991be1535a39c0ef2268b778de10bc9fba2ac1c22f3951fd65,utf-8-sig,273
assimp/LogAux.h,4058,.h,24ab7352f4ccc3d6882cff76b3e6720d6c9d7e4ae2d3e9a17abebc8fbf5231ce,utf-8-sig,117
assimp/Logger.hpp,11360,.hpp,c770989880f4eba3412d87f6eca76a8c0b0a9e115585120ac49eb99b72d4aaf2,utf-8-sig,303
assimp/LogStream.hpp,3991,.hpp,7c6094eddbbf681556906a82f4c8d16c5861693f6d2e7bf76adcc348949f13c4,utf-8-sig,108
assimp/material.h,61048,.h,5eb49f14f9c344e9c89128ac0bb25586a32757b6f424d55666721db656a0dde4,utf-8-sig,1681
assimp/material.inl,15050,.inl,34d6f184dac9d67e15586a5c89d0b27c3b4e978af1f68e8ca7cccfbbfe9c4fc1,binary/unknown,
assimp/MathFunctions.h,3206,.h,3e5540d720d1d67e988fd5595f15d70fe84f08abfdf010a26f3539be465d2f39,utf-8-sig,105
assimp/matrix3x3.h,6479,.h,d7068a85a53a448c59d333613137bfce1f51b982786b0c2b0cac92feec5d55cb,utf-8-sig,178
assimp/matrix3x3.inl,12910,.inl,829b3c83e023ba26ff7093218834e9cb11d4929cb76f060d3ee52c4eebd959ac,binary/unknown,
assimp/matrix4x4.h,11465,.h,85e7709361881d4810d451e903c2bcfdce424bb373ceb7001a47b1cc3e861d26,utf-8-sig,276
assimp/matrix4x4.inl,24401,.inl,20dff200b242051da60b213017dcfe2b8d1b746ac61e772ffc904633ec165c57,binary/unknown,
assimp/MemoryIOWrapper.h,8122,.h,0c7f979794ef7d6830b882bd92d7d789e65f16984c29dd800d4958daf5fc26d0,utf-8-sig,250
assimp/mesh.h,34947,.h,840291f40c9e293df2fce8d5749f615c1b190d56fa9e43123fff089f156451e6,utf-8-sig,1042
assimp/metadata.h,16694,.h,164fbb10a1ad49846ea9b7d28bc1deefadad8fcb3b7d8e7b1ae374d7d0e2e4ed,utf-8-sig,535
assimp/NullLogger.hpp,3508,.hpp,629409dd5b9e9ebe82be77b0422b24e7fa9b02737459dba2b039287d1678e82b,utf-8-sig,109
assimp/ObjMaterial.h,2902,.h,fb48143714b7d0290585c16d78edaccf26c12dfbd0ad20ca3eba53d022eeb122,utf-8-sig,84
assimp/ParsingUtils.h,9216,.h,dd30fb45bb87f9a8b1cc2ad1a0bd572ed218a21a3a5dce10edc3a3f4e14417af,utf-8-sig,272
assimp/pbrmaterial.h,4133,.h,8b0df80233f20561c36c619a483cb3e72a5eade14f75d38de5aee2509bb34197,utf-8-sig,89
assimp/port/AndroidJNI/AndroidJNIIOSystem.h,3290,.h,1023b9475f36219fc4d2ec62d00bf1f9b5a47a8356afab6ec119d71b0022fdfc,utf-8-sig,88
assimp/port/AndroidJNI/BundledAssetIOSystem.h,3514,.h,dc58a566830027e041a350b12b4f1f93e1f995f9c60b06e4ddf259edbc4285dd,utf-8-sig,93
assimp/postprocess.h,33619,.h,ad24e1730ad84cb46285728f42aa8d8bf0ff61cdc749b1bccb680dd3f264200c,utf-8-sig,708
assimp/Profiler.h,3206,.h,8014b81f1a98dc4bc760e91d51d8c396850dc3dcf360c5151fef4e8036eb92be,utf-8-sig,103
assimp/ProgressHandler.hpp,5852,.hpp,2220fb354e215fe7771699e312fa4fe587e0a543080767461653998f2898ce21,utf-8-sig,150
assimp/qnan.h,5593,.h,4e5a4bc1e8d30cb7c5b2a57060d909081c85ec0c896e385c89c1953a8d28c131,utf-8-sig,162
assimp/quaternion.h,4490,.h,fe9b89b5fec4ad5026434a0bc4523ed6ea7a1b3043fb050d8e688b2ca2522b25,utf-8-sig,138
assimp/quaternion.inl,11905,.inl,fbb7c4a3311ffbfd65b0415fb2659cb7111380eb043f03af3d189a54a99f4084,binary/unknown,
assimp/RemoveComments.h,3568,.h,f2e6c63aa9241ff870444de649d71923e6cce7fa691b4584f2c69d735d994dd0,utf-8-sig,93
assimp/scene.h,15657,.h,9dbda0e50a0402abc5f5df3e4605810938794d2b58c780bd06562ea85dcafc77,utf-8-sig,456
assimp/SceneCombiner.h,14577,.h,c40416f66304c287dc9ddaea7359555910680debf1bfd3492ff7a71aa327567d,utf-8-sig,389
assimp/SGSpatialSort.h,5838,.h,b85d867f7dc21b3b684bd64c67013e8b5ae2d9633ddcadb7d4fe98c088239ab4,utf-8-sig,155
assimp/SkeletonMeshBuilder.h,4349,.h,bcdd75dec98ca2408f7041716c1004b4d126b7938586dd5e467514f369f222b5,utf-8-sig,128
assimp/SmallVector.h,5015,.h,c816e970353a229371081395bfa69f3903d2772f2413908eb99f2faf787bab13,utf-8-sig,164
assimp/SmoothingGroups.h,3863,.h,3464bcf3208eb50cccb2c47bbc229592bcf0b83997ccf8ec9dff8c1853fcf609,utf-8-sig,114
assimp/SmoothingGroups.inl,5242,.inl,55b87649e875d8833bddb067fb821976f4d0bd3dc5053fe5023c383e5de7c31b,binary/unknown,
assimp/SpatialSort.h,8762,.h,cd3a583f83f6c010534b98920480c3ec564890ca0d436f9334bbc3cd7c472daf,utf-8-sig,190
assimp/StandardShapes.h,6840,.h,9d1a41d84a2cfed39b0b5468e7df5638c3375e7629e96e657c15d82fcea9d37b,utf-8-sig,206
assimp/StreamReader.h,12464,.h,ad2828bc8579abc4f49d6fd5438b59963e2fb25bffa5c6fa4f1ccc70902c0064,utf-8-sig,344
assimp/StreamWriter.h,10186,.h,6d072c6e6bd4a5a911b61458f07a28a9711eed4316323b15e3a862aa5b15d5b6,utf-8-sig,307
assimp/StringComparison.h,6884,.h,ac9ce511d82a74a8debb9d8a7087facbe4e4974287c0bb7b1288bd164ef8a647,utf-8-sig,224
assimp/StringUtils.h,10299,.h,d03a602be44d937a2e0efb2e90950d43950525752889bce3b791330d6df1a252,utf-8-sig,279
assimp/Subdivision.h,4884,.h,e4adbdf330cd4f8819ca9e7866794c47e2e68cd1ed348321fb74403585638a12,utf-8-sig,131
assimp/texture.h,7892,.h,cc81c69892c2849afaa133fe36719280b0ad85a63e7ffdd61cf0b844ae946390,utf-8-sig,222
assimp/TinyFormatter.h,6244,.h,71fdb70a9b79fd292d5ff1aaf94fc0d8c9a2a9ed3889076fc577c363a7aeb04f,utf-8-sig,181
assimp/types.h,16436,.h,a2a970cbbfa228d8304e8ccc346deb3fc33a53af6513b6086804835219fe1f78,utf-8-sig,538
assimp/vector2.h,3391,.h,3b57637f40cd25890d2ebb234ee565f04f66b2de4e50aa16ac58d86feda67098,utf-8-sig,109
assimp/vector2.inl,8060,.inl,1277680d7ea9d0235377190a1e5ecc084e914eb4f07d45c4543c3f15ad3cb8cf,binary/unknown,
assimp/vector3.h,5274,.h,65a4f8b7cb94da92c88ff9b2cb1b9e2d5902c3863634d321f65141f6fe7f26bf,utf-8-sig,167
assimp/vector3.inl,11767,.inl,ac7657fa88acb91682680a93855f969f3b4fe5c096c6f3c194041b4ae5c31e4f,binary/unknown,
assimp/version.h,4673,.h,6e104ae21756d3f83410a0a31dfdcc490d67d9d41a4c2d747ce79ef765377559,utf-8-sig,122
assimp/Vertex.h,11251,.h,4487ea0ffe27b54e2f4b153c2318d001a5011889fec8f47cae2a1629e805ddb1,utf-8-sig,299
assimp/XmlParser.h,17999,.h,2f6d57d29c37ddab1d9179924c671437c7a95cf4028dd1ff20dea65765d713ec,utf-8-sig,573
assimp/XMLTools.h,2973,.h,1aa06d87a7a4ecf476bcaf914cf1a74f2dc8ff1298fefa34cd03005602246377,utf-8-sig,88
assimp/ZipArchiveIOSystem.h,3469,.h,86c64169102f7f6fa5d3a9bee4c852b49fdc426f717b282766142fe02bfaa05e,utf-8-sig,94
assimp-vc143-mt.dll,5466112,.dll,e1335160315fea98a94544c65fd71432c3f9aec49fe1df0484c4b84a1425b41d,binary/unknown,
assimp-vc143-mt.lib,400434,.lib,a5fbfadc32b38fcb4af8befa2844efe8c869efb726c4a1337b2b4ad064649bbb,binary/unknown,
attackPrediction.cpp,1657,.cpp,9c146873297b0acb5b5dea3bc81e3ce72ade279994b6a32ea2a7325a183733af,cp932,71
attackPrediction.h,421,.h,80c528c988367337117e1e7d1bbebcadd160df1b496c04d6934ba16a9a4d9060,utf-8-sig,22
audio.cpp,3235,.cpp,5935dc666d76b7f995ccb1cb91197db4e779f84d1506bae7189428cdde576b46,cp932,168
audio.h,587,.h,114bf1e62f2daf5fa2c7abe72914352882271bdc5535ea04d4fa46264a155cf5,utf-8-sig,35
baceCampObj.cpp,1341,.cpp,8e3c2793dcf3b787a1ae6061d38c1b21fd65a1c98f9b177f906288d0e508dc21,cp932,54
baceCampObj.h,313,.h,a9024653952bb3c04bd8fe0644876fca50bcc301dbec9cb3bc3e26282df1b974,utf-8-sig,17
bentiObj.cpp,1321,.cpp,ff15cf21495acacc43e06208798cbe2219b992e4a5ecb53ecb655ad15d8d1e17,cp932,54
bentiObj.h,310,.h,be28ec89ee0dee898d4c4ac4708131d064234ebd35db7e838853112af77d67b4,utf-8-sig,17
box.cpp,1296,.cpp,64aa83622596a24e3ae2419970702dcc916e7c22957f4a5381a51f9143610055,cp932,55
box.h,305,.h,7ecfef5da49747f5c94d7d256f185e83a216f4de01d5e91f40e0ebf297bd5ca3,utf-8-sig,17
bullet.cpp,3331,.cpp,12495b5cc7e3972397018cee914109417c0d23d375de22708b4ec9fc493f1b08,cp932,133
bullet.h,604,.h,7436c52e07b9c59d4f71fe15a801b46822bcd55958b18905208eadb3f17b6467,cp932,32
camera.cpp,4520,.cpp,d8151f000fbe2ac6baf8d73141959bf3e4b8b36d58aa484d60d85ee622ca1b2c,cp932,185
camera.h,1181,.h,ae55760dc4b2e4b9b58c24dc743b70cd7ececcb8918e3d1f626f00df5d24bb3e,cp932,66
CLAUDE.ja.md,4761,.md,1fef64b4cc2e6835666289bb6b7b3883b4017a5861db3b6b25af14e8fa4e8af3,utf-8-sig,75
CLAUDE.md,7110,.md,d37335522115d19d6c293f42191b8b3e127b48c5e94aad96672cfab47e15de64,utf-8-sig,141
collitionBox.cpp,6424,.cpp,6f1844982451b2ec7762a89d6609f7d74c9f5495b58fd90333e958f16f6d65a9,cp932,252
collitionBox.h,938,.h,75b367c78c70a34ac05a1514e3a69796375a9efb17a64db5f068ef603212c077,utf-8-sig,36
component.h,165,.h,477098b27ceb263a5679a9cb3a392df7533b07d8b3e07d444a4368ae15d2747a,utf-8-sig,12
cylinder.cpp,1399,.cpp,fe1c2e62e4b433bc3f6a6bd9f07ba3bd096e2bb9c196490dc11a843b9f95d616,cp932,56
cylinder.h,310,.h,4318c7a80ec3d2ac7ef908f8b34caf65d331453cc2aa96c5d860591b3caf2d12,utf-8-sig,17
DepthShadowMappingPS-DESKTOP-2FSCGV3.cso,22592,.cso,7cedd56ca8d7c9d7f9bd453da53ac4d429d7eefcf3a0ecca1782c8ad01f441d4,binary/unknown,
DepthShadowMappingPS.cso,22616,.cso,da94849f6995af86d0b2aa9622ad869040db763af94b289cc72e16acdb546160,binary/unknown,
DepthShadowMappingVS-DESKTOP-2FSCGV3.cso,37584,.cso,a1b5e0605afd029b02558db7ffe2e39e5192348e32e613f7054a190add1409db,binary/unknown,
